A Party No,B Party No,Call Date,Duration,IMEI,IMSI,Cell ID,Call Type
9889638346,9892127799,18/02/2026 13:23:00,313,380571983863840,404098180635651,6079-94803,OUT
9879402654,9819399091,03/02/2026 13:23:00,310,484085887704358,404489554393769,2199-12398,IN
9840084271,9893792374,28/02/2026 11:23:00,8,177971775170166,404865577908272,5043-73180,OUT
9899809402,9851370985,11/02/2026 13:23:00,242,148564679970246,404866322702672,6486-22495,OUT
9800766177,9811100102,15/02/2026 15:23:00,15,167014508993588,404257991366210,9084-32536,IN
9820465375,9883503056,22/02/2026 01:23:00,655,935387584282417,404455877169472,5888-11184,OUT
9869901627,9859407816,28/02/2026 01:23:00,167,023303070534578,404848947697357,6610-65672,IN
9815654527,9814770054,19/02/2026 05:23:00,209,561100225579415,404567700518449,5487-54186,OUT
9875255341,9818227824,25/02/2026 18:23:00,619,299606530745054,404247314986430,4912-20868,IN
9869222196,9864887719,09/02/2026 13:23:00,897,169797296590277,404042681818451,8491-67492,OUT
9843524082,9837346706,15/02/2026 10:23:00,629,667665061809190,404547807740649,9218-97879,IN
9874989413,9843699577,23/02/2026 15:23:00,786,944171545444328,404392827229927,5624-78540,IN
9867749649,9895171870,17/02/2026 07:23:00,200,610357972798552,404735020802144,1027-78830,OUT
9875255341,9827048281,19/02/2026 11:23:00,394,007229034944665,404723460136730,9440-71553,IN
9811100101,9811775891,25/02/2026 11:23:00,492,842294057202590,404547807740649,4742-91453,IN
9857986872,9811100202,15/02/2026 19:23:00,477,488510272614933,404055778487282,4788-21685,OUT
9867525459,9811100101,15/02/2026 21:23:00,291,309652074466609,404589026012796,1472-76606,IN
9829946804,9881219136,21/02/2026 03:23:00,652,248251353465549,404866322702672,7732-84876,OUT
9811775891,9807159696,19/02/2026 10:23:00,740,666580043973598,404848947697357,9038-37914,IN
9895134332,9844997278,25/02/2026 18:23:00,266,239431290878141,404735020802144,3698-89226,IN
9867365766,9889638346,21/02/2026 22:23:00,241,743748969108589,404368872588744,1087-61567,IN
9809134316,9818699938,03/02/2026 05:23:00,634,380571983863840,404269448695946,7622-12633,OUT
9804711671,9800471138,26/02/2026 01:23:00,463,666676008350583,404723460136730,7077-13537,OUT
9807159696,9838156149,15/02/2026 02:23:00,637,141173934835642,404450615939982,9582-32008,OUT
9818227824,9883242102,07/02/2026 14:23:00,102,248251353465549,404098180635651,4644-92396,IN
9834624751,9880793597,17/02/2026 23:23:00,578,291428341108099,404503731453038,4037-51948,OUT
9841241182,9818227824,06/02/2026 21:23:00,458,003354216894210,404588043416518,8140-16229,OUT
9868164535,9856272980,01/03/2026 23:23:00,309,944171545444328,404098180635651,2778-47830,IN
9891022901,9899809402,14/02/2026 16:23:00,327,811437447012045,404029922809202,7920-19218,OUT
9871012269,9893676320,15/02/2026 05:23:00,309,525007432927129,404394278816580,1443-67499,IN
9820465375,9876038597,15/02/2026 16:23:00,401,842294057202590,404693084887256,6848-38560,IN
9840196556,9829042284,02/02/2026 10:23:00,497,484085887704358,404790807595794,4436-70582,OUT
9827484677,9813518233,16/02/2026 06:23:00,817,688615335554398,404564729293143,4674-74613,OUT
9875161369,9837826398,24/02/2026 13:23:00,317,112880133613861,404178006811492,3887-43676,IN
9837826398,9826217459,19/02/2026 03:23:00,806,842294057202590,404567700518449,3886-80623,OUT
9811592124,9890913341,27/02/2026 22:23:00,141,484085887704358,404178006811492,9268-28955,OUT
9873763116,9807991183,20/02/2026 12:23:00,859,947985158328182,404347955276365,8562-68758,OUT
9811116152,9895171870,01/03/2026 07:23:00,601,033230982150648,404256996112535,1609-63353,IN
9874016400,9854516808,17/02/2026 15:23:00,416,610357972798552,404220234132611,1175-48574,IN
9809521456,9871349361,12/02/2026 07:23:00,858,248251353465549,404029922809202,6302-78315,OUT
9876627028,9857986872,10/02/2026 05:23:00,78,299606530745054,404988392053021,3616-46163,OUT
9880957015,9840084271,17/02/2026 15:23:00,406,288515879968460,404257991366210,9773-64966,OUT
9827048281,9852427868,03/03/2026 08:23:00,349,666676008350583,404318432225913,6813-26879,IN
9875161369,9837826398,11/02/2026 01:23:00,436,413975523149135,404164334722820,5905-70892,OUT
9819600133,9851333872,14/02/2026 12:23:00,600,811437447012045,404651777392603,1270-29786,IN
9853315869,9874989413,27/02/2026 02:23:00,508,299606530745054,404465669380118,7081-41996,IN
9836541458,9871093248,09/02/2026 09:23:00,612,230461849926189,404988392053021,3254-36432,OUT
9837346706,9860883561,16/02/2026 20:23:00,670,291428341108099,404567700518449,3665-87120,IN
9856464170,9831367837,09/02/2026 04:23:00,823,270808697829221,404174564240082,7809-38712,OUT
9850643171,9877014363,26/02/2026 13:23:00,302,158144914766072,404634163894484,1786-54504,IN
9871012269,9881223623,18/02/2026 23:23:00,812,610357972798552,404178006811492,1359-62318,OUT
9880793597,9867749649,03/03/2026 22:23:00,387,163735160917798,404343333952111,1725-85846,OUT
9824745171,9807991183,05/02/2026 02:23:00,272,471709991738168,404347955276365,9255-21170,OUT
9804556238,9811775891,10/02/2026 15:23:00,257,309652074466609,404029922809202,7138-74109,IN
9841241182,9856670106,27/02/2026 21:23:00,426,488510272614933,404178006811492,7397-62740,IN
9884251354,9874074821,06/02/2026 11:23:00,688,842294057202590,404772369292984,9596-22283,OUT
9829042284,9895171870,06/02/2026 14:23:00,408,336452577754781,404114351906698,8118-96129,IN
9810762268,9837826398,08/02/2026 21:23:00,118,484085887704358,404723460136730,6993-43837,IN
9843524082,9877700001,28/02/2026 18:23:00,763,112880133613861,404567700518449,6176-41627,IN
9898169340,9813518233,15/02/2026 21:23:00,785,810620034244204,404634163894484,6007-47343,IN
9816658760,9870348247,02/02/2026 13:23:00,293,460223569725217,404503731453038,4813-48594,IN
9849947174,9870348247,09/02/2026 02:23:00,770,112880133613861,404098180635651,6589-61869,OUT
9868164535,9801845146,27/02/2026 19:23:00,790,230461849926189,404723460136730,6736-62291,IN
9867749649,9810433218,07/02/2026 00:23:00,397,033230982150648,404450615939982,1942-58504,OUT
9826217459,9875588675,14/02/2026 04:23:00,432,299606530745054,404164334722820,2247-71735,IN
9899809402,9850240268,16/02/2026 04:23:00,878,414060293333468,404631224179749,5657-92359,OUT
9859514846,9823511615,13/02/2026 03:23:00,304,336452577754781,404728463920867,1466-29586,OUT
9837735158,9833963605,02/02/2026 14:23:00,142,775949299556205,404275539423733,4314-11642,IN
9800471138,9829042284,14/02/2026 05:23:00,644,207501102481934,404631224179749,5993-61808,OUT
9811100201,9811100101,25/02/2026 22:23:00,113,721753540838663,404269448695946,7092-95510,OUT
9880531003,9839421047,07/02/2026 15:23:00,714,488510272614933,404728463920867,5364-35602,OUT
9809521456,9837346706,19/02/2026 12:23:00,867,460223569725217,404256996112535,1369-97535,OUT
9811724005,9847143455,27/02/2026 22:23:00,850,033230982150648,404490277038430,8639-85434,OUT
9887769453,9821818835,13/02/2026 01:23:00,206,163735160917798,404631224179749,2075-54869,OUT
9838851606,9875655125,07/02/2026 19:23:00,614,721753540838663,404034717545588,3146-79391,IN
9887769453,9871349361,28/02/2026 21:23:00,197,380571983863840,404394278816580,3049-92197,IN
9884251354,9811100101,11/02/2026 22:23:00,898,561100225579415,404388629127990,2479-61680,OUT
9805151864,9850643171,11/02/2026 03:23:00,216,112880133613861,404547807740649,8386-61546,OUT
9844550229,9891022901,16/02/2026 02:23:00,380,699586693465472,404757051204618,7693-48730,OUT
9873763116,9893792374,01/03/2026 00:23:00,695,291428341108099,404588043416518,6839-39751,OUT
9892832764,9851370985,14/02/2026 00:23:00,115,810620034244204,404036915594284,8228-92671,OUT
9851333872,9889638346,11/02/2026 17:23:00,328,521667467621202,404388629127990,5639-46613,IN
9890913341,9872423884,25/02/2026 22:23:00,125,447132475469137,404347955276365,2659-60181,IN
9849947174,9829042284,14/02/2026 17:23:00,640,521667467621202,404723460136730,8871-31306,OUT
9811100102,9895171870,02/02/2026 17:23:00,859,832684245088210,404508637659916,4517-32950,IN
9874989413,9836541458,11/02/2026 11:23:00,209,023303070534578,404036915594284,7767-77712,IN
9869901627,9853315869,14/02/2026 12:23:00,600,088019948837550,404567700518449,3069-16049,IN
9849947174,9808613171,08/02/2026 17:23:00,709,288515879968460,404848947697357,3587-65325,OUT
9862473178,9849578856,14/02/2026 10:23:00,603,610357972798552,404885744890612,5943-71431,IN
9848932528,9807991183,06/02/2026 01:23:00,851,488510272614933,404388629127990,5186-99882,OUT
9805466889,9843039117,16/02/2026 03:23:00,287,811437447012045,404394278816580,8986-99893,IN
9814737996,9883503056,04/03/2026 09:23:00,446,810620034244204,404256996112535,7444-55515,IN
9894406409,9866319314,23/02/2026 21:23:00,56,447132475469137,404247314986430,6370-59085,OUT
9891022901,9815654527,10/02/2026 17:23:00,414,488510272614933,404631224179749,6498-91075,IN
9869985435,9877360260,02/03/2026 05:23:00,23,112880133613861,404988392053021,6676-98988,OUT
9878961183,9875655125,19/02/2026 09:23:00,662,007229034944665,404368872588744,5458-27763,IN
9818227824,9895171870,04/02/2026 08:23:00,7,471709991738168,404757051204618,5673-28864,IN
9838851606,9813518233,09/02/2026 00:23:00,483,099688143536822,404723460136730,3834-18870,OUT
9803413164,9881223623,14/02/2026 03:23:00,432,375899757113055,404588043416518,1450-96762,IN
9811100202,9844997278,06/02/2026 09:23:00,402,944171545444328,404318432225913,2320-66853,OUT
9873763116,9819399091,22/02/2026 10:23:00,46,666676008350583,404988392053021,6619-76511,IN
9804711671,9877700002,16/02/2026 21:23:00,623,269848583339452,404728463920867,1037-98388,IN
9867749649,9898327315,14/02/2026 17:23:00,371,488510272614933,404547807740649,2667-39445,OUT
9811100202,9867749649,02/02/2026 11:23:00,172,309652074466609,404164334722820,3508-15049,OUT
9801845146,9861201836,03/03/2026 06:23:00,147,414060293333468,404508637659916,1342-57645,IN
9823685160,9874989413,22/02/2026 09:23:00,621,270808697829221,404247314986430,8944-82173,IN
9837346706,9869222196,09/02/2026 02:23:00,78,842294057202590,404098180635651,7496-10826,IN
9816328708,9847679764,13/02/2026 12:23:00,314,148564679970246,404178006811492,8674-84241,OUT
9836541458,9856464170,19/02/2026 03:23:00,296,667665061809190,404318432225913,8652-58361,OUT
9883242102,9843524082,28/02/2026 15:23:00,856,269848583339452,404465669380118,4044-21476,IN
9841241182,9829946804,07/02/2026 13:23:00,189,288515879968460,404490277038430,1162-25012,OUT
9843524082,9818227824,02/03/2026 18:23:00,787,248251353465549,404651777392603,2676-61389,OUT
9877700002,9876627028,04/03/2026 06:23:00,574,916375628900287,404029922809202,7201-97676,OUT
9899809402,9875255341,02/02/2026 19:23:00,344,666580043973598,404567700518449,2875-91263,IN
9804556238,9874074821,23/02/2026 07:23:00,700,367850821486289,404564729293143,1303-45466,OUT
9811775891,9826217459,28/02/2026 17:23:00,409,666580043973598,404270312073564,8702-34461,IN
9837735158,9873872148,04/03/2026 00:23:00,282,743748969108589,404055778487282,1542-21473,OUT
9893174612,9816697848,17/02/2026 12:23:00,168,721753540838663,404881172980686,2819-20250,OUT
9809477752,9814737996,14/02/2026 22:23:00,508,291428341108099,404772369292984,4043-45993,IN
9807991183,9826217459,15/02/2026 20:23:00,348,688615335554398,404394278816580,5069-77672,OUT
9810801326,9896965328,28/02/2026 08:23:00,697,270808697829221,404114351906698,4059-30920,IN
9831727889,9893174612,24/02/2026 20:23:00,712,413975523149135,404098180635651,5174-44558,IN
9838851606,9892127799,15/02/2026 09:23:00,447,291428341108099,404270312073564,2404-55298,IN
9891022901,9877360260,26/02/2026 17:23:00,58,413975523149135,404347955276365,9039-60456,OUT
9875946474,9843524082,01/03/2026 15:23:00,569,248251353465549,404178006811492,3752-55675,OUT
9867525459,9800471138,27/02/2026 09:23:00,306,460223569725217,404772369292984,2218-24990,OUT
9841241182,9881223623,17/02/2026 12:23:00,391,780157399305616,404503731453038,6637-20101,IN
9871012269,9804556238,05/02/2026 05:23:00,44,163735160917798,404489554393769,2865-69229,IN
9804556238,9875588675,27/02/2026 17:23:00,209,230461849926189,404881172980686,9491-50229,OUT
9823226025,9869985435,21/02/2026 03:23:00,163,775949299556205,404503731453038,6865-70853,IN
9879955271,9860883561,14/02/2026 01:23:00,377,270808697829221,404055778487282,7128-86080,IN
9880531003,9827484677,03/03/2026 08:23:00,509,688615335554398,404772369292984,8855-95739,IN
9837735158,9810433218,02/02/2026 14:23:00,273,947985158328182,404042681818451,9815-19431,IN
9875161369,9806594013,26/02/2026 08:23:00,92,380571983863840,404881172980686,8866-16710,IN
9838156149,9849947174,01/03/2026 09:23:00,397,177971775170166,404892665918463,7328-72264,IN
9833963605,9896965328,26/02/2026 00:23:00,153,688615335554398,404269448695946,2298-14962,IN
9823281206,9884251354,28/02/2026 07:23:00,21,488510272614933,404388629127990,1217-82036,IN
9801128059,9823511615,07/02/2026 18:23:00,93,033230982150648,404544964759876,4708-93535,IN
9848175496,9829946804,09/02/2026 14:23:00,832,832684245088210,404270312073564,5181-18714,OUT
9877700001,9895134332,28/02/2026 14:23:00,698,023303070534578,404544964759876,9456-87869,IN
9859514846,9896965328,11/02/2026 21:23:00,846,460223569725217,404892665918463,4774-87086,OUT
9881219136,9824745171,09/02/2026 09:23:00,536,721753540838663,404547807740649,3942-79354,OUT
9876038597,9848932528,23/02/2026 11:23:00,771,447132475469137,404368872588744,3305-40462,OUT
9898327315,9890229413,10/02/2026 22:23:00,28,780157399305616,404347955276365,1112-11841,OUT
9885149368,9852312432,12/02/2026 21:23:00,636,169797296590277,404269448695946,3576-70368,OUT
9821818835,9875255341,06/02/2026 14:23:00,478,375899757113055,404997968845783,7033-29553,OUT
9873872148,9882071518,07/02/2026 09:23:00,637,023303070534578,404257991366210,9576-52289,OUT
9827048281,9860883561,27/02/2026 05:23:00,887,947985158328182,404790714163356,5278-42802,OUT
9847679764,9810801326,07/02/2026 14:23:00,372,666676008350583,404098180635651,3792-97962,IN
9833754330,9816328708,21/02/2026 13:23:00,47,935387584282417,404490277038430,9294-57522,OUT
9801845146,9889083863,10/02/2026 00:23:00,542,269848583339452,404029922809202,2694-68159,IN
9810433218,9811724005,04/02/2026 02:23:00,468,003354216894210,404728463920867,6326-41901,IN
9818506716,9850643171,05/02/2026 12:23:00,809,207501102481934,404631224179749,8100-47672,OUT
9847679764,9889083863,08/02/2026 14:23:00,768,167014508993588,404455877169472,3207-54395,OUT
9833963605,9875588675,11/02/2026 04:23:00,343,525007432927129,404343333952111,9962-25509,OUT
9811100201,9864887719,09/02/2026 13:23:00,235,087375300119721,404257991366210,3119-46093,OUT
9804556238,9843039117,27/02/2026 16:23:00,16,099688143536822,404757051204618,2939-65983,IN
9851333872,9839005329,10/02/2026 06:23:00,587,239431290878141,404997968845783,8869-43482,OUT
9879740344,9851370985,23/02/2026 20:23:00,97,521667467621202,404808562718750,2455-55214,IN
9840084271,9836690967,06/02/2026 04:23:00,122,947985158328182,404866322702672,1309-74683,IN
9878390847,9877434873,20/02/2026 14:23:00,354,007229034944665,404564729293143,7172-47827,IN
9843699577,9879955271,03/03/2026 09:23:00,394,842294057202590,404042681818451,2068-90842,IN
9851333872,9827484677,04/02/2026 14:23:00,283,207501102481934,404790807595794,5806-31489,OUT
9884251354,9857986872,15/02/2026 00:23:00,868,336452577754781,404723460136730,8602-25642,IN
9816697848,9874989413,04/02/2026 16:23:00,825,447898562575326,404547807740649,8988-36053,IN
9820377889,9869222196,12/02/2026 00:23:00,366,248251353465549,404589026012796,9740-95711,IN
9884251354,9864160529,20/02/2026 19:23:00,218,230461849926189,404450615939982,6919-24870,IN
9882620450,9860883561,01/03/2026 12:23:00,737,291428341108099,404489554393769,7106-45180,IN
9834309805,9873872148,24/02/2026 15:23:00,287,521667467621202,404036915594284,4594-55972,OUT
9810801326,9879740344,06/02/2026 03:23:00,513,163735160917798,404790807595794,4197-96106,OUT
9808613171,9837826398,25/02/2026 17:23:00,783,367850821486289,404368872588744,4768-83747,OUT
9862473178,9876627028,10/02/2026 13:23:00,566,933472122816064,404098180635651,3321-70997,IN
9821818835,9813518233,05/02/2026 19:23:00,440,909010016761847,404489554393769,5617-56562,OUT
9868164535,9840196556,06/02/2026 21:23:00,884,309652074466609,404790807595794,5273-12424,IN
9857986872,9821465840,14/02/2026 00:23:00,617,561100225579415,404368872588744,7077-44914,OUT
9810433218,9823281206,15/02/2026 16:23:00,535,269848583339452,404347955276365,5912-29594,OUT
9840196556,9884251354,10/02/2026 11:23:00,198,561100225579415,404347955276365,4804-10713,IN
9848932528,9810310518,04/02/2026 19:23:00,689,832684245088210,404728463920867,9017-32918,IN
9867365766,9882620450,08/02/2026 05:23:00,561,688615335554398,404257991366210,1279-31551,IN
9891022901,9803413164,17/02/2026 08:23:00,443,810620034244204,404034717545588,6594-68645,IN
9856049451,9863421607,09/02/2026 13:23:00,444,666580043973598,404318432225913,7684-16248,IN
9836713695,9883242102,01/03/2026 11:23:00,600,414060293333468,404735020802144,4996-66516,OUT
9816697848,9867525459,14/02/2026 19:23:00,611,230461849926189,404728463920867,1525-57350,IN
9861586578,9856464170,02/03/2026 11:23:00,308,380571983863840,404275539423733,8992-41629,OUT
9892832764,9829946804,27/02/2026 07:23:00,529,207501102481934,404790807595794,5947-86964,OUT
9837346706,9801845146,15/02/2026 21:23:00,234,935387584282417,404428699041379,9624-50993,OUT
9867749649,9860883561,22/02/2026 15:23:00,437,521667467621202,404547807740649,1080-34086,IN
9891905865,9819399091,28/02/2026 12:23:00,514,810620034244204,404036915594284,3192-23843,IN
9839421047,9844935348,09/02/2026 15:23:00,592,023303070534578,404508637659916,1448-52275,IN
9859407816,9834624751,13/02/2026 02:23:00,92,288515879968460,404394278816580,6761-94024,IN
9831727889,9854516808,05/02/2026 18:23:00,593,521667467621202,404450615939982,1840-53624,OUT
9800978820,9873872148,23/02/2026 04:23:00,41,699586693465472,404247314986430,8515-85588,OUT
9818699938,9861586578,09/02/2026 23:23:00,349,688615335554398,404098180635651,4235-44223,OUT
9811100202,9847143455,18/02/2026 14:23:00,523,944171545444328,404866322702672,6311-43907,OUT
9833754330,9827484677,23/02/2026 14:23:00,259,460223569725217,404723460136730,1161-15483,IN
9875161369,9819600133,20/02/2026 20:23:00,472,414060293333468,404988392053021,7635-29867,IN
9816658760,9867365766,24/02/2026 22:23:00,379,525007432927129,404178006811492,1765-25843,IN
9800766177,9804556238,05/02/2026 14:23:00,828,610357972798552,404347955276365,5720-11565,IN
9873763116,9889638346,26/02/2026 15:23:00,606,141173934835642,404651777392603,1844-73976,IN
9874074821,9875588675,04/02/2026 10:23:00,304,414060293333468,404368872588744,7331-55605,OUT
9823281206,9867365766,22/02/2026 08:23:00,466,447132475469137,404275539423733,1609-92795,OUT
9882071518,9867525459,22/02/2026 09:23:00,660,666580043973598,404588043416518,4197-69760,OUT
9843039117,9893676320,22/02/2026 09:23:00,387,525007432927129,404631224179749,6262-56074,OUT
9883242102,9852312432,25/02/2026 09:23:00,134,944171545444328,404455877169472,9772-49390,OUT
9880793597,9818699938,15/02/2026 22:23:00,41,367850821486289,404866322702672,8978-50222,IN
9848175496,9857871331,04/02/2026 21:23:00,162,811437447012045,404865577908272,4709-58958,IN
9849578856,9810310518,19/02/2026 18:23:00,103,488510272614933,404997968845783,7075-91549,OUT
9871012269,9856464170,10/02/2026 17:23:00,624,667665061809190,404465669380118,6491-66981,IN
9809743953,9800379176,15/02/2026 23:23:00,581,087375300119721,404098180635651,5458-88319,OUT
9813518233,9892127799,02/02/2026 13:23:00,584,158144914766072,404790714163356,8575-57258,OUT
9883242102,9880793597,01/03/2026 14:23:00,169,525007432927129,404269448695946,1283-15950,IN
9814770054,9847679764,18/02/2026 11:23:00,141,935387584282417,404866322702672,1430-48501,IN
9878390847,9889638346,17/02/2026 05:23:00,31,721753540838663,404042681818451,3703-87801,OUT
9841241182,9859407816,28/02/2026 06:23:00,156,780157399305616,404865577908272,8520-27917,IN
9883503056,9826758692,19/02/2026 15:23:00,232,666676008350583,404772369292984,4070-13204,IN
9856272980,9818227824,03/02/2026 17:23:00,618,163735160917798,404034717545588,6889-70715,OUT
9875161369,9861586578,12/02/2026 04:23:00,221,447898562575326,404318432225913,4923-68445,IN
9836541458,9883503056,02/02/2026 11:23:00,472,460223569725217,404956213721386,9077-23049,IN
9840084271,9821818835,01/03/2026 12:23:00,518,167014508993588,404790714163356,5162-85743,OUT
9861586578,9826758692,17/02/2026 02:23:00,218,780157399305616,404631224179749,6955-31372,OUT
9893792374,9830923271,21/02/2026 22:23:00,833,909010016761847,404956213721386,6579-25718,OUT
9877434873,9834738299,20/02/2026 00:23:00,259,521667467621202,404723460136730,1885-47870,IN
9894406409,9875588675,27/02/2026 00:23:00,298,525007432927129,404693084887256,9856-77195,OUT
9839421047,9814770054,15/02/2026 04:23:00,753,447132475469137,404042681818451,5311-95240,IN
9856272980,9821818835,25/02/2026 21:23:00,376,780157399305616,404174564240082,1816-84419,OUT
9851370985,9853315869,21/02/2026 20:23:00,804,177971775170166,404589026012796,8959-85231,IN
9810310518,9812419049,17/02/2026 06:23:00,22,375899757113055,404728463920867,1016-66102,IN
9823685160,9818506716,10/02/2026 05:23:00,300,230461849926189,404098180635651,6688-10884,OUT
9878403690,9880988516,04/02/2026 22:23:00,190,336452577754781,404564729293143,7372-55086,IN
9837826398,9841395376,21/02/2026 14:23:00,490,521667467621202,404220234132611,9230-18065,OUT
9804711671,9894406409,22/02/2026 09:23:00,325,367850821486289,404114351906698,2601-78923,IN
9847143455,9820465375,03/03/2026 04:23:00,191,916375628900287,404490277038430,6943-44319,OUT
9899809402,9896965328,27/02/2026 03:23:00,287,935387584282417,404735020802144,6563-12695,IN
9878390847,9863421607,14/02/2026 04:23:00,594,525007432927129,404988392053021,9911-39480,OUT
9892832764,9834624751,28/02/2026 01:23:00,131,299606530745054,404098180635651,6666-49070,IN
9811775891,9805151864,05/02/2026 12:23:00,299,811437447012045,404394278816580,7465-57118,IN
9820465375,9800766177,07/02/2026 17:23:00,223,299606530745054,404866322702672,7930-63845,OUT
9823226025,9856464170,06/02/2026 17:23:00,132,521667467621202,404988392053021,1882-58993,OUT
9875588675,9875655125,24/02/2026 08:23:00,875,688615335554398,404036915594284,1654-44202,OUT
9818506716,9811592124,19/02/2026 20:23:00,201,521667467621202,404772369292984,4637-35289,IN
9837735158,9811775891,23/02/2026 10:23:00,80,842294057202590,404029922809202,2219-16141,IN
9862473178,9844550229,02/03/2026 17:23:00,227,488510272614933,404275539423733,8721-35056,IN
9875255341,9887429671,11/02/2026 03:23:00,806,163735160917798,404564729293143,9462-22329,OUT
9809743953,9825546659,13/02/2026 03:23:00,16,842294057202590,404723460136730,7820-60537,OUT
9826217459,9880988516,10/02/2026 19:23:00,310,291428341108099,404257991366210,4215-21589,OUT
9893745299,9875255341,06/02/2026 23:23:00,560,471709991738168,404881172980686,9723-18654,IN
9844997278,9800978820,19/02/2026 22:23:00,625,780157399305616,404392827229927,2770-45316,IN
9831367837,9820465375,23/02/2026 22:23:00,615,460223569725217,404098180635651,7170-91483,OUT
9827484677,9811116152,21/02/2026 23:23:00,532,413975523149135,404269448695946,5065-87665,OUT
9868501429,9821465840,24/02/2026 20:23:00,381,688615335554398,404790807595794,1207-21844,OUT
9820377889,9856482366,04/02/2026 00:23:00,382,375899757113055,404269448695946,7770-30026,IN
9892832764,9833754330,24/02/2026 16:23:00,865,460223569725217,404392827229927,3660-11430,IN
9807159696,9839005329,26/02/2026 16:23:00,393,666580043973598,404728463920867,7531-17935,IN
9844997278,9859514846,10/02/2026 19:23:00,368,909010016761847,404256996112535,6967-57640,OUT
9872423884,9887769453,28/02/2026 09:23:00,645,488510272614933,404892665918463,8642-98663,OUT
9857871331,9869901627,25/02/2026 15:23:00,400,207501102481934,404489554393769,3270-48777,OUT
9859514846,9890913341,11/02/2026 08:23:00,493,484085887704358,404544964759876,1050-43709,IN
9889638346,9823511615,11/02/2026 01:23:00,46,367850821486289,404885744890612,3927-94441,OUT
9847143455,9821020539,28/02/2026 01:23:00,212,291428341108099,404956213721386,8808-43902,OUT
9818699938,9857986872,26/02/2026 11:23:00,385,944171545444328,404275539423733,6550-38153,IN
9899049027,9844997278,07/02/2026 12:23:00,76,148564679970246,404490277038430,4782-67906,IN
9845494808,9867749649,17/02/2026 18:23:00,399,460223569725217,404270312073564,4413-75098,IN
9893676320,9853315869,19/02/2026 08:23:00,564,163735160917798,404564729293143,2215-90956,IN
9818495931,9811998679,03/03/2026 03:23:00,30,309652074466609,404247314986430,3899-12907,IN
9877700001,9864746872,13/02/2026 06:23:00,478,811437447012045,404997968845783,1460-61002,OUT
9834309805,9885574443,03/02/2026 21:23:00,601,087375300119721,404164334722820,8714-81308,OUT
9837346706,9856272980,27/02/2026 17:23:00,104,743748969108589,404220234132611,9240-50716,OUT
9844935348,9857871331,11/02/2026 19:23:00,757,935387584282417,404997968845783,8967-43226,IN
9880957015,9803432445,05/02/2026 22:23:00,267,367850821486289,404450615939982,5706-71977,IN
9863421607,9849947174,11/02/2026 23:23:00,118,169797296590277,404567700518449,7841-78806,OUT
9811998679,9800471138,03/02/2026 22:23:00,874,088019948837550,404885744890612,2234-92946,IN
9843524082,9829946804,03/02/2026 00:23:00,548,842294057202590,404174564240082,3079-69168,OUT
9889638346,9820465375,17/02/2026 12:23:00,665,336452577754781,404997968845783,6638-10417,OUT
9843699577,9880793597,23/02/2026 10:23:00,205,775949299556205,404392827229927,9542-72468,IN
9898169340,9861586578,25/02/2026 13:23:00,726,003354216894210,404308536866326,3784-87654,OUT
9879955271,9834624751,11/02/2026 06:23:00,65,447898562575326,404866322702672,8304-92180,IN
9881223623,9820465375,19/02/2026 09:23:00,851,811437447012045,404735020802144,4433-96361,OUT
9843524082,9816328708,11/02/2026 22:23:00,268,270808697829221,404042681818451,6541-84403,IN
9895134332,9810310518,28/02/2026 21:23:00,19,023303070534578,404055778487282,7100-26660,IN
9807159696,9848932528,05/02/2026 18:23:00,548,610357972798552,404114351906698,6822-80849,IN
9884251354,9823226025,14/02/2026 07:23:00,821,688615335554398,404808562718750,9630-63972,OUT
9875255341,9826217459,04/02/2026 10:23:00,570,935387584282417,404881172980686,3427-41086,OUT
9810310518,9848932528,21/02/2026 22:23:00,677,699586693465472,404589026012796,3704-32630,OUT
9807159696,9831727889,07/02/2026 21:23:00,703,207501102481934,404269448695946,6924-68928,IN
9836541458,9843039117,12/02/2026 10:23:00,416,488510272614933,404450615939982,2682-17330,IN
9814770054,9815654527,23/02/2026 07:23:00,855,309652074466609,404098180635651,8697-17058,OUT
9882620450,9871012269,10/02/2026 15:23:00,106,447898562575326,404892665918463,5544-33658,IN
9806594013,9845494808,13/02/2026 18:23:00,287,947985158328182,404589026012796,5487-59033,IN
9899049027,9811998679,22/02/2026 13:23:00,780,380571983863840,404257991366210,1082-18805,OUT
9818506716,9847679764,21/02/2026 06:23:00,866,088019948837550,404790714163356,7424-58348,OUT
9869222196,9857871331,16/02/2026 14:23:00,759,270808697829221,404567700518449,7892-61247,OUT
9891905865,9800766177,03/02/2026 18:23:00,100,207501102481934,404848947697357,3376-83101,OUT
9800379176,9834624751,01/03/2026 04:23:00,791,471709991738168,404042681818451,1868-24906,OUT
9857871331,9869901627,11/02/2026 19:23:00,866,309652074466609,404735020802144,3843-98508,IN
9839005329,9811100201,02/02/2026 23:23:00,823,447898562575326,404589026012796,4283-22951,OUT
9878403690,9877700002,18/02/2026 22:23:00,88,811437447012045,404269448695946,5761-22908,IN
9811100101,9891905865,21/02/2026 00:23:00,881,148564679970246,404394278816580,9503-52618,IN
9809134316,9821818835,03/03/2026 21:23:00,685,666580043973598,404564729293143,5476-30906,IN
9805151864,9870348247,06/02/2026 04:23:00,412,842294057202590,404865577908272,1611-92502,OUT
9826758692,9875946474,07/02/2026 05:23:00,441,230461849926189,404178006811492,2306-39643,IN
